frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
129,0.1591,1.0404,961.17,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
130,0.1604,1.3904,719.22,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
131,0.1614,1.0625,941.18,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
132,0.1625,1.0856,921.15,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
133,0.1636,1.0693,935.19,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
134,0.1646,1.0612,942.33,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
135,0.1657,1.0493,953.02,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
136,0.1667,1.0361,965.15,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
137,0.1677,1.0398,961.73,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
138,0.1688,1.0448,957.12,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
139,0.1699,1.0674,936.86,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
140,0.1711,1.2434,804.24,88,88,50,428199,316203,1204,30785536,839119212,0.0000,-1.0000
141,0.1722,1.1181,894.38,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
142,0.1737,1.4545,687.52,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
143,0.1748,1.1258,888.26,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
144,0.1759,1.0761,929.28,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
145,0.1769,1.0678,936.50,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
146,0.1780,1.0731,931.88,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
147,0.1792,1.0681,936.24,88,88,50,428199,316203,1204,30785536,839119212,0.0000,-1.0000
148,0.1804,1.3123,762.02,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
149,0.1817,1.2914,774.36,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
150,0.1828,1.0660,938.09,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
151,0.1838,1.0897,917.68,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
152,0.1849,1.0938,914.24,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
153,0.1860,1.0623,941.35,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
154,0.1871,1.1180,894.46,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
155,0.1882,1.0767,928.76,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
156,0.1893,1.1062,904.00,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
157,0.1906,1.2569,795.61,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
158,0.1917,1.0990,909.92,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
159,0.1928,1.1085,902.12,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
160,0.1938,1.0657,938.35,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
161,0.1950,1.1623,860.36,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
162,0.1962,1.1525,867.68,87,87,50,428075,316073,1204,30785536,839184748,0.0000,-1.0000
163,0.1973,1.1238,889.84,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
164,0.1985,1.1286,886.05,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
165,0.1996,1.2014,832.37,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
166,0.2010,1.4077,710.38,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
