frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
160,0.1740,1.0932,914.74,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
161,0.1750,1.0666,937.56,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
162,0.1761,1.1897,840.55,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
163,0.1772,1.0734,931.62,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
164,0.1783,1.0414,960.25,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
165,0.1795,1.2390,807.10,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
166,0.1807,1.1371,879.43,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
167,0.1818,1.1321,883.31,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
168,0.1829,1.0910,916.60,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
169,0.1840,1.0705,934.14,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
170,0.1850,1.0874,919.62,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
171,0.1860,1.0103,989.80,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
172,0.1871,1.0153,984.93,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
173,0.1880,1.0222,978.28,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
174,0.1891,1.0239,976.66,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
175,0.1901,1.0020,998.01,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
176,0.1912,1.0250,975.61,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
177,0.1923,1.1906,839.92,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
178,0.1934,1.0722,932.66,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
179,0.1945,1.1011,908.18,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
