frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
251,0.2621,1.0496,952.75,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
252,0.2631,1.0387,962.74,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
253,0.2641,0.9888,1011.33,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
254,0.2653,1.1477,871.30,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
255,0.2663,1.0139,986.29,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
256,0.2673,1.0190,981.36,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
257,0.2683,1.0011,998.90,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
258,0.2693,0.9912,1008.88,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
259,0.2703,0.9715,1029.34,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
260,0.2713,0.9853,1014.92,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
261,0.2723,1.0209,979.52,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
262,0.2735,1.1122,899.12,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
263,0.2745,1.1101,900.82,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
264,0.2755,0.9710,1029.87,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
265,0.2764,0.9621,1039.39,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
266,0.2774,0.9850,1015.23,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
267,0.2784,1.0114,988.73,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
268,0.2795,1.0670,937.21,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
269,0.2805,1.0080,992.06,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
